,close,open,low,high,volume
2016-10-18,635.78,635.95,632.25,637.67,2920.95237831
2016-10-19,636.09,635.87,631.52,637.8,3097.6243098400005
2016-10-20,627.46,636.27,624.13,638.04,4060.47464728
2016-10-21,628.77,627.46,625.0,630.85,2248.8509106999995
2016-10-22,633.79,629.29,627.5,634.18,2543.88727648
2016-10-23,652.61,634.04,633.27,656.0,5178.4854984600015
2016-10-24,642.34,652.61,642.0,654.98,2584.60210358
2016-10-25,651.5,642.34,640.0,652.25,4441.14653661
2016-10-26,656.65,652.0,643.0,657.75,6187.37953243
2016-10-27,682.11,656.65,656.15,685.89,6878.262207960001
2016-10-28,681.08,683.07,675.13,685.38,3983.02644629
2016-10-29,698.95,681.83,680.92,701.0,4243.91637215
2016-10-30,704.1,697.13,691.49,717.99,4254.398441360001
2016-10-31,694.94,704.1,683.6,708.8,3809.2322169700014
2016-11-01,719.78,694.94,691.03,720.0,4321.06745757
2016-11-02,724.6,719.78,714.98,737.0,5920.530813919998
2016-11-03,734.0,723.5,718.0,745.19,5727.310242479999
2016-11-04,696.98,733.94,670.32,743.0,11581.310365019996
2016-11-05,702.0,696.98,687.5,707.67,4492.95854506
2016-11-06,709.01,702.0,694.71,714.36,2153.27341644
2016-11-07,707.05,709.0,697.92,712.31,2078.4704806099994
2016-11-08,701.06,707.05,699.66,707.43,3152.535911650001
2016-11-09,740.08,701.06,701.06,740.08,9497.68960402
2016-11-10,713.55,740.08,707.0,740.86,6547.694977810002
2016-11-11,715.36,713.55,708.16,718.0,3796.26148874
2016-11-12,715.08,715.34,712.7,720.94,3119.75990122
2016-11-13,690.0,715.08,689.01,715.09,4239.96374628
2016-11-14,701.6,690.01,683.23,702.89,7123.185488740001
2016-11-15,712.0,701.6,697.14,712.71,7210.24458495
2016-11-16,713.15,712.0,708.44,716.54,3842.90437848
2016-11-17,747.5,713.15,711.0,747.77,13448.37831035
2016-11-18,740.47,747.5,731.31,749.98,5122.577254229999
2016-11-19,750.48,740.47,735.8,755.06,3968.00498953
2016-11-20,753.52,750.48,742.63,755.07,1689.8578954699994
2016-11-21,729.0,753.52,714.0,753.53,5991.358054629997
2016-11-22,738.97,729.0,727.99,739.2,4229.3109879600015
2016-11-23,743.31,738.97,733.2,750.0,5347.6000010399985
2016-11-24,738.23,743.31,729.92,744.99,3867.7712079999997
2016-11-25,731.92,736.59,728.0,739.68,4612.139302659998
2016-11-26,735.97,731.92,730.05,737.56,2491.3393668499994
2016-11-27,727.0,735.97,722.3,735.99,2870.238615870001
2016-11-28,727.98,727.0,722.44,732.0,3957.94599869
2016-11-29,727.87,727.98,721.0,732.44,4833.901553579999
2016-11-30,734.0,727.87,724.17,734.0,6029.20698217
2016-12-01,744.96,734.0,733.76,744.98,4829.901103499999
2016-12-02,762.76,744.96,744.92,771.03,8958.064251710002
2016-12-03,757.11,765.62,752.41,778.07,6077.446250519999
2016-12-04,758.89,757.11,753.18,765.0,1743.7217326700004
2016-12-05,750.0,758.85,743.65,762.09,4843.7899941000005
2016-12-06,750.86,750.0,743.0,758.0,5247.556086899999
2016-12-07,753.45,750.86,748.13,759.99,5965.547548710001
2016-12-08,766.21,753.38,751.86,770.0,5009.502214549999
2016-12-09,769.48,767.89,765.32,772.01,4052.2839460999994
2016-12-10,771.42,769.48,767.04,773.99,2896.97164636
2016-12-11,766.0,771.42,764.01,774.12,2434.53543147
2016-12-12,770.14,766.0,765.37,770.99,1407.68224324
2016-12-13,776.5,769.71,765.1,793.27,4571.241228409999
2016-12-14,778.99,776.5,771.0,784.0,3179.4770946000012
2016-12-15,777.25,778.99,770.74,781.0,2478.13288964
2016-12-16,778.89,777.25,771.24,779.08,3143.6389224400014
2016-12-17,787.98,778.79,774.29,790.88,3921.666419299999
2016-12-18,789.85,787.98,781.72,790.99,1755.91058766
2016-12-19,791.02,790.33,780.0,794.39,3763.8668875
2016-12-20,791.31,791.98,787.01,794.18,2842.94946708
2016-12-21,808.4,791.31,787.1,809.0,4687.4539057699985
2016-12-22,858.97,808.4,806.43,867.41,11933.73563085
2016-12-23,908.73,858.69,836.95,913.41,15120.63084324
2016-12-24,915.56,908.73,876.11,920.0,11581.52321226
2016-12-25,867.0,915.5,865.0,915.85,5792.041239
2016-12-26,903.15,867.0,859.0,904.32,4439.637017609999
2016-12-27,908.02,903.15,888.0,908.02,2854.1245530700007
2016-12-28,955.0,908.02,906.03,960.0,10260.3820081
2016-12-29,971.01,956.5,943.97,980.74,10408.043660420002
2016-12-30,948.05,971.01,940.0,977.85,8078.959070270002
2016-12-31,956.15,948.21,931.0,965.82,10292.71674915
2017-01-01,964.96,956.21,950.81,966.99,2781.93236791
2017-01-02,1005.43,964.96,964.96,1005.8,7583.7971751
2017-01-03,1012.58,1005.42,990.01,1032.0,9789.92140115
2017-01-04,1054.75,1013.0,1011.98,1055.0,9326.37515239
2017-01-05,1109.89,1054.75,1052.57,1139.89,21290.78759422
2017-01-06,987.62,1109.73,885.41,1136.72,36399.92838422
2017-01-07,830.03,987.81,820.0,988.79,32904.84367486
2017-01-08,931.51,830.03,812.28,941.81,15406.74907696
2017-01-09,886.2,931.3,875.0,934.98,7989.62582668
2017-01-10,897.51,886.2,879.94,910.58,8452.63477655
2017-01-11,911.47,897.51,895.93,918.4,9047.45797546
2017-01-12,756.0,909.59,751.34,911.57,39750.489652599994
2017-01-13,778.0,754.57,753.5,832.99,13685.65280364
2017-01-14,820.15,778.0,775.0,837.76,10752.16444378
2017-01-15,813.32,820.15,810.0,837.01,5740.066200270001
2017-01-16,829.79,813.43,808.0,835.0,4750.481462829999
2017-01-17,879.63,829.8,819.0,880.0,8424.97861739
2017-01-18,893.01,879.68,868.56,915.99,10903.46309377
2017-01-19,884.36,892.16,851.74,900.74,10861.62891979
2017-01-20,897.2,883.94,883.0,910.0,10672.9204536
2017-01-21,919.0,897.2,880.0,925.0,7636.000472190001
2017-01-22,936.0,918.16,912.5,937.74,4858.466484640001
2017-01-23,922.99,936.0,886.76,936.88,5892.04686344
2017-01-24,917.45,922.99,892.04,927.57,6006.70227204
2017-01-25,893.05,917.99,881.48,919.98,7717.625592619997
2017-01-26,894.85,893.05,885.01,900.96,5102.24634828
2017-01-27,919.2,894.74,894.74,919.6,5325.848292069999
2017-01-28,918.02,919.2,914.11,924.88,3838.06126924
2017-01-29,919.0,918.02,913.08,920.0,1221.25119855
2017-01-30,914.0,919.0,910.0,919.96,1623.9179256799996
2017-01-31,933.37,914.0,912.9,936.0,3770.10139606
2017-02-01,971.72,933.37,932.04,976.31,10207.607039730005
2017-02-02,985.0,971.99,962.0,990.0,7098.251662289998
2017-02-03,1014.93,985.05,985.05,1022.64,10177.68327351
2017-02-04,1013.83,1014.93,988.88,1020.0,7856.36558744
2017-02-05,1029.49,1013.83,1004.0,1044.23,5412.107051190002
2017-02-06,1020.85,1029.49,1004.7,1030.0,4441.639896360002
2017-02-07,1046.06,1019.78,1005.1,1047.32,6002.86007018
2017-02-08,1068.0,1046.01,1040.74,1070.0,5564.1046042100015
2017-02-09,1055.37,1068.0,1025.0,1074.69,11812.11036492
2017-02-10,977.44,1052.05,913.73,1067.2,24117.823103469997
2017-02-11,1006.49,977.49,950.0,1010.68,9043.80973801
2017-02-12,1004.0,1007.5,997.04,1020.0,3967.04778964
2017-02-13,1005.99,1004.0,991.98,1010.99,2417.46647304
2017-02-14,1003.15,1005.71,975.1,1005.95,5866.1377046399975
2017-02-15,1003.33,1003.15,990.0,1019.0,5763.978757899999
2017-02-16,1018.36,1003.45,1003.45,1030.0,3966.38806214
2017-02-17,1040.99,1018.36,1018.36,1043.21,5374.03406829
2017-02-18,1063.06,1040.99,1033.0,1068.97,6716.90541893
2017-02-19,1058.34,1064.45,1046.14,1068.99,3164.3873008600012
2017-02-20,1054.62,1058.34,1039.07,1061.9,2352.6230440000004
2017-02-21,1086.75,1054.71,1053.09,1096.55,4771.18226783
2017-02-22,1110.63,1084.61,1082.88,1127.0,8730.54019889
2017-02-23,1132.72,1110.68,1098.16,1143.0,11028.6165256
2017-02-24,1148.3,1132.72,1091.1,1220.0,19830.095297570006
2017-02-25,1178.64,1148.0,1140.67,1206.73,11176.362492410002
2017-02-26,1162.83,1177.82,1127.0,1184.73,6095.017068419998
2017-02-27,1184.77,1163.23,1162.46,1193.32,4009.40368057
2017-02-28,1190.91,1180.5,1171.0,1209.99,6106.622581430001
2017-03-01,1190.0,1190.91,1179.0,1200.0,6030.714200129999
2017-03-02,1225.02,1191.74,1190.0,1231.0,5828.80267194
2017-03-03,1266.51,1225.27,1223.0,1283.25,7789.74500677
2017-03-04,1276.55,1266.51,1257.0,1298.0,7392.19789699
2017-03-05,1244.14,1276.55,1230.0,1279.5,4933.62399235
2017-03-06,1270.0,1243.31,1242.39,1275.0,3040.6595448299986
2017-03-07,1271.51,1270.0,1260.62,1285.0,4533.4312039999995
2017-03-08,1186.35,1273.0,1160.0,1276.0,17729.79559947
2017-03-09,1172.89,1187.86,1135.01,1229.19,11108.659068500005
2017-03-10,1187.24,1172.89,1158.95,1208.0,7045.335907479997
2017-03-11,1180.0,1186.5,975.0,1350.0,35366.98885288
2017-03-12,1177.53,1180.0,1159.57,1198.0,4832.829423059999
2017-03-13,1220.33,1177.53,1170.9,1243.0,6145.4022693000015
2017-03-14,1229.72,1220.33,1220.14,1250.0,5660.873065269999
2017-03-15,1256.21,1229.72,1229.18,1260.0,5187.144841029998
2017-03-16,1241.95,1255.24,1225.37,1260.0,6038.21007028
2017-03-17,1114.22,1240.01,1077.38,1241.7,17565.35885895
2017-03-18,1074.7,1109.02,1056.32,1165.91,13509.590655149996
2017-03-19,1005.93,1074.7,944.36,1098.98,22345.92596289
2017-03-20,1026.1,1006.85,973.0,1063.7,10352.90318913
2017-03-21,1080.51,1026.23,1010.01,1083.49,9112.19092099
2017-03-22,1069.46,1080.51,1059.25,1117.9,10630.753722940002
2017-03-23,1038.39,1069.9,988.0,1083.87,13570.24719198
2017-03-24,1013.89,1036.01,992.0,1054.4,7958.4735664300015
2017-03-25,918.0,1014.04,894.53,1019.46,18468.78147067
2017-03-26,946.53,917.75,891.33,963.36,9205.436051809998
2017-03-27,985.02,946.53,937.52,997.0,8601.595363620001
2017-03-28,1041.01,983.94,980.0,1043.0,8938.299886379997
2017-03-29,1014.2,1041.01,1008.16,1068.26,10570.89399684
2017-03-30,1043.3,1014.2,1010.98,1059.43,8963.135612330001
2017-03-31,1038.0,1043.5,1017.14,1048.19,9013.03444825
2017-04-01,1083.74,1038.0,1037.35,1083.74,10735.4926921
2017-04-02,1079.45,1082.27,1061.64,1097.0,4425.16936876
2017-04-03,1117.76,1079.45,1066.49,1126.97,9860.164387709998
2017-04-04,1146.56,1117.38,1108.01,1152.0,9948.04622703
2017-04-05,1126.37,1147.4,1118.85,1162.93,6984.724607009999
2017-04-06,1157.94,1126.32,1111.0,1164.5,7060.990850539999
2017-04-07,1189.21,1158.46,1153.0,1201.37,7526.602894789999
2017-04-08,1195.22,1189.1,1181.02,1202.0,5013.806027750002
2017-04-09,1184.5,1194.5,1166.66,1195.89,2434.89385971
2017-04-10,1202.5,1184.5,1173.98,1216.87,4980.807999289998
2017-04-11,1205.46,1202.0,1195.0,1219.71,4248.83411378
2017-04-12,1214.09,1206.14,1204.03,1229.0,2968.8528412299993
2017-04-13,1192.0,1214.09,1165.0,1224.2,5004.29169466
2017-04-14,1183.69,1192.45,1141.0,1198.0,5858.200361650002
2017-04-15,1177.22,1183.69,1142.0,1186.98,8362.072533099998
2017-04-16,1173.14,1176.95,1165.0,1192.5,1762.8664548099996
2017-04-17,1168.82,1171.5,1150.0,1179.3,2814.4442761000005
2017-04-18,1204.0,1168.82,1161.0,1209.99,4119.7566895300015
2017-04-19,1193.3,1204.08,1190.0,1210.0,5656.39529656
2017-04-20,1212.5,1193.3,1190.0,1213.82,6196.23961119
2017-04-21,1241.11,1212.5,1212.49,1244.89,5858.47213655
2017-04-22,1244.85,1242.09,1233.0,1252.32,4353.55704272
2017-04-23,1239.94,1244.32,1199.0,1248.99,4609.855747659999
2017-04-24,1241.02,1239.95,1231.0,1245.19,2800.90690251
2017-04-25,1257.03,1240.41,1237.08,1257.6,3049.8855979600007
2017-04-26,1282.05,1256.5,1255.04,1284.47,5704.510595519999
2017-04-27,1310.3,1283.6,1280.01,1330.0,8300.338641820003
2017-04-28,1331.42,1308.63,1296.96,1347.02,7537.27513132
2017-04-29,1327.21,1331.97,1299.0,1340.0,7384.09443749
2017-04-30,1329.97,1327.16,1316.0,1342.8,3151.81364617
2017-05-01,1361.81,1329.98,1315.68,1368.0,4491.28516955
2017-05-02,1420.43,1361.76,1345.0,1425.0,8472.366835929999
2017-05-03,1447.5,1419.2,1403.0,1481.73,9363.809762929995
2017-05-04,1522.58,1446.91,1444.84,1522.58,12181.039122020005
2017-05-05,1574.83,1522.08,1444.94,1623.01,20069.871928780005
2017-05-06,1528.05,1574.83,1495.0,1608.04,13775.048339710003
2017-05-07,1539.94,1525.35,1505.0,1578.97,7905.694090339999
2017-05-08,1587.19,1539.94,1525.0,1598.65,10714.32273375
2017-05-09,1696.0,1588.97,1560.0,1700.0,18161.20271175
2017-05-10,1725.5,1692.72,1661.07,1760.4,16399.40931251
2017-05-11,1869.0,1725.2,1721.06,1870.0,12135.28970258
2017-05-12,1779.96,1869.0,1733.0,1892.0,15251.73389435
2017-05-13,1680.0,1779.96,1601.46,1826.0,18117.966270630004
2017-05-14,1803.56,1678.93,1672.61,1808.0,6767.281212760001
2017-05-15,1746.04,1804.0,1710.0,1815.0,5114.43491023
2017-05-16,1685.04,1745.0,1641.22,1760.0,16916.63413114
2017-05-17,1762.15,1685.49,1670.01,1808.0,17761.16133371
2017-05-18,1814.01,1762.07,1740.0,1840.42,13980.79509352
2017-05-19,1923.0,1814.01,1783.11,1935.0,12700.93544465
2017-05-20,1979.0,1925.98,1898.0,1989.0,13617.45295654
2017-05-21,2039.45,1979.01,1914.0,2048.0,10397.041377720003
2017-05-22,2126.8,2033.7,1961.52,2130.01,8670.44461751
2017-05-23,2164.56,2126.8,2001.0,2230.34,15593.51082867
2017-05-24,2327.78,2169.97,2125.37,2338.23,15382.972229039995
2017-05-25,2599.23,2327.78,2290.17,2640.0,25562.281598570004
2017-05-26,2465.0,2596.65,2221.0,2760.1,30700.493668900002
2017-05-27,2140.1,2461.64,2000.94,2599.12,32176.23158809
2017-05-28,2284.08,2140.17,1850.0,2285.0,22718.7831336
2017-05-29,2217.58,2284.02,2081.0,2313.96,12162.815246100005
2017-05-30,2311.0,2216.52,2185.98,2350.0,13156.66834029
2017-05-31,2224.99,2310.98,2154.28,2328.48,14706.27912476
2017-06-01,2385.43,2222.0,2203.17,2398.97,18212.84824207
2017-06-02,2442.63,2385.39,2321.05,2456.39,15083.249670299998
2017-06-03,2488.97,2442.63,2370.03,2496.0,12588.16532514
2017-06-04,2514.5,2488.97,2477.99,2584.34,11217.008845450002
2017-06-05,2584.0,2513.58,2460.0,2594.5,8565.284725470001
2017-06-06,2837.0,2584.0,2563.86,2877.47,17875.012062030004
2017-06-07,2824.93,2837.0,2689.4,2933.0,22018.13321147
2017-06-08,2767.02,2825.34,2612.5,2869.64,17158.16990317
2017-06-09,2803.02,2768.99,2700.0,2844.0,11546.066275850006
2017-06-10,2815.74,2803.02,2790.0,2868.23,7337.996686620001
2017-06-11,2890.0,2812.38,2800.0,2912.98,9952.352876089997
2017-06-12,2943.01,2890.24,2871.15,2980.0,7517.864353850001
2017-06-13,2749.31,2944.13,2480.03,2952.6,32738.603016210003
2017-06-14,2729.23,2749.31,2666.71,2801.0,16787.673385069997
2017-06-15,2410.0,2728.74,2230.0,2756.16,34136.566628559995
2017-06-16,2451.01,2410.0,2120.0,2474.66,31431.446130190005
2017-06-17,2496.8,2457.19,2400.0,2540.0,13032.68776401
2017-06-18,2551.0,2496.8,2494.4,2674.4,10580.64073936
2017-06-19,2566.59,2551.35,2460.62,2597.97,9527.0387153
2017-06-20,2610.0,2566.33,2480.96,2653.0,11376.908613849995
2017-06-21,2720.0,2612.99,2581.0,2789.0,16570.469838999998
2017-06-22,2653.98,2719.99,2594.61,2750.36,14164.06077251
2017-06-23,2713.77,2653.98,2625.01,2740.0,10424.649604899998
2017-06-24,2707.56,2713.77,2657.46,2745.0,7587.10281895
2017-06-25,2573.34,2707.59,2505.25,2720.16,14212.1207967
2017-06-26,2492.14,2573.34,2432.0,2635.72,10862.77668233
2017-06-27,2366.2,2491.01,2315.01,2541.0,22725.48810919
2017-06-28,2517.92,2366.0,2291.0,2567.01,19795.131203099998
2017-06-29,2569.6,2517.99,2474.76,2593.0,9705.91776587
2017-06-30,2509.99,2569.6,2500.31,2594.78,8908.125031880001
2017-07-01,2510.3,2510.0,2430.0,2564.58,8359.218365630002
2017-07-02,2435.54,2510.3,2374.34,2515.0,10230.19250183
2017-07-03,2482.0,2436.29,2414.72,2528.72,7503.7262630700025
2017-07-04,2636.05,2484.12,2472.68,2639.47,12750.842648929995
2017-07-05,2537.26,2636.05,2530.1,2637.0,10930.281418499997
2017-07-06,2596.88,2537.28,2530.41,2623.0,8093.069858989998
2017-07-07,2554.99,2596.52,2522.0,2614.0,8560.581060100001
2017-07-08,2495.0,2554.74,2462.0,2575.29,9624.21561311
2017-07-09,2543.66,2495.25,2490.06,2558.99,4500.7624138400015
2017-07-10,2521.75,2539.07,2490.66,2564.65,4323.674571729999
2017-07-11,2322.93,2516.89,2242.62,2527.88,21228.66550894
2017-07-12,2322.99,2322.96,2239.54,2399.0,16132.672534959998
2017-07-13,2374.99,2322.98,2305.15,2425.16,11682.47772417
2017-07-14,2355.0,2372.32,2307.46,2403.99,7428.359721869998
2017-07-15,2043.0,2356.24,2030.0,2356.52,16869.72318022
2017-07-16,1974.99,2043.95,1947.0,2105.0,18562.37121808
2017-07-17,2082.1,1969.17,1830.0,2099.0,27507.154488740005
2017-07-18,2286.24,2080.32,1976.17,2296.99,27405.69145658
2017-07-19,2395.0,2286.24,2219.73,2395.87,22880.22435393001
2017-07-20,2320.1,2395.61,2223.0,2402.5,15070.6191057
2017-07-21,2763.77,2320.1,2304.96,2938.0,36043.6346181
2017-07-22,2761.0,2760.75,2611.39,2801.0,14818.50459488
2017-07-23,2733.01,2761.0,2733.0,2882.0,14077.878913119996
2017-07-24,2730.42,2733.0,2640.0,2830.0,9874.47472156
2017-07-25,2656.02,2730.42,2620.0,2800.0,11768.46785251
2017-07-26,2460.02,2656.03,2422.22,2710.63,22595.6566047
2017-07-27,2537.36,2460.07,2400.0,2578.31,15268.895175869995
2017-07-28,2719.0,2540.92,2526.11,2731.72,11795.769927979998
2017-07-29,2748.57,2717.15,2667.72,2825.0,14538.736529859998
2017-07-30,2609.96,2747.33,2569.69,2763.48,12822.120256630002
2017-07-31,2743.41,2609.96,2589.24,2774.45,5723.370852519999
2017-08-01,2793.66,2737.01,2680.01,2929.17,11856.27745862
2017-08-02,2722.17,2793.64,2615.0,2815.15,12432.69713209
2017-08-03,2719.99,2722.17,2650.0,2760.0,8668.88608724
2017-08-04,2805.25,2719.99,2712.44,2807.44,8157.061014580001
2017-08-05,3126.99,2803.01,2803.0,3215.66,11635.57143461
2017-08-06,3164.0,3118.0,3111.46,3339.66,13520.19942759
2017-08-07,3242.22,3164.0,3146.1,3294.35,5626.1543091899985
2017-08-08,3449.45,3242.2,3230.0,3478.65,14397.20354868
2017-08-09,3411.48,3449.43,3300.0,3490.0,14091.333912429998
2017-08-10,3392.06,3411.48,3178.72,3415.0,14516.10531074
2017-08-11,3496.0,3392.11,3369.99,3496.0,10291.22437335
2017-08-12,3786.0,3495.01,3460.0,3818.0,10934.38742912
2017-08-13,4124.4,3786.73,3695.17,4150.0,15362.84057635
2017-08-14,4062.49,4124.4,3841.71,4190.0,11867.324362639998
2017-08-15,4281.0,4058.99,4047.9,4400.0,18303.10640499
2017-08-16,4070.01,4274.0,3800.0,4325.05,23000.61551587
2017-08-17,4330.0,4070.0,4020.0,4385.0,12027.16488834
2017-08-18,4304.82,4330.62,4167.21,4480.0,15386.97667882
2017-08-19,4017.93,4309.55,3925.7,4368.0,18413.87194625
2017-08-20,4100.0,4016.83,3900.0,4130.0,13031.513369469998
2017-08-21,4010.0,4100.0,3949.78,4125.95,6618.77469178
2017-08-22,3778.4,4010.0,3600.0,4080.0,18362.12275163
2017-08-23,4110.0,3789.47,3753.58,4139.97,15710.10920751
2017-08-24,4150.6,4110.0,4062.26,4248.97,14755.809797700005
2017-08-25,4342.2,4160.62,4125.2,4373.84,10151.529642609998
2017-08-26,4328.94,4349.93,4252.77,4449.98,9346.26529094
2017-08-27,4335.84,4336.99,4232.43,4393.3,6126.61841369
2017-08-28,4267.0,4347.29,4169.01,4365.96,6244.6645449100015
2017-08-29,4346.93,4267.0,4248.77,4399.72,6883.767347779999
2017-08-30,4572.86,4346.89,4338.0,4649.78,12199.04576012
2017-08-31,4622.31,4572.87,4479.0,4628.28,8090.438177510001
2017-09-01,4740.0,4622.31,4594.06,4777.76,10926.37485964
2017-09-02,4743.13,4740.0,4590.0,4979.9,18449.52271995
2017-09-03,4633.34,4743.13,4488.5,4764.47,13088.43762353
2017-09-04,4434.57,4639.89,4385.0,4683.0,11599.591925270002
2017-09-05,4200.51,4434.57,4001.93,4443.48,29852.274127739995
2017-09-06,4499.99,4206.0,4144.12,4505.46,17495.72342451
2017-09-07,4499.0,4499.99,4475.0,4649.23,14639.013792500002
2017-09-08,4638.99,4499.0,4475.01,4674.34,7951.933822339997
2017-09-09,4334.31,4639.0,4125.99,4679.97,25849.18420932001
2017-09-10,4123.5,4334.31,4010.0,4378.71,12790.43154981
2017-09-11,4159.99,4103.48,4039.46,4353.49,12743.78255167
2017-09-12,4359.72,4159.97,4105.0,4377.65,9336.69888981
2017-09-13,3905.03,4362.44,3900.13,4364.51,18597.72257983
2017-09-14,3866.59,3909.99,3720.01,3999.5,26510.421450629994
2017-09-15,3059.0,3874.99,3059.0,3895.0,49851.93001385
2017-09-16,3822.95,3059.0,2972.01,3872.9,52165.12247431
2017-09-17,3529.99,3820.07,3500.0,3845.0,21317.37803888
2017-09-18,3956.78,3530.0,3463.0,3980.0,14362.51128468
2017-09-19,3910.76,3956.78,3848.35,4122.7,17830.979807839998
2017-09-20,3960.79,3910.77,3820.56,4042.05,12871.41899457
2017-09-21,3900.0,3960.51,3803.42,4050.0,11522.822212849998
2017-09-22,3685.92,3905.14,3573.0,3906.11,17758.405412269996
2017-09-23,3687.51,3689.0,3514.0,3717.0,14430.377479359995
2017-09-24,3657.9,3687.51,3615.0,3810.25,9328.61763636
2017-09-25,3775.99,3657.73,3630.0,3811.58,8729.11198786
2017-09-26,3922.0,3777.99,3740.0,3968.59,12930.26302945
2017-09-27,3942.0,3921.01,3870.0,3970.0,10287.945237769998
2017-09-28,4219.99,3940.52,3923.5,4248.76,14631.478947269998
2017-09-29,4094.98,4219.99,4022.02,4270.01,12867.20951755
2017-09-30,4268.03,4094.98,4082.57,4280.0,9260.449224010004
2017-10-01,4306.0,4267.02,4245.0,4349.0,6549.867305830003
2017-10-02,4397.99,4303.96,4216.0,4421.72,7622.959057710002
2017-10-03,4306.31,4397.96,4258.6,4453.0,9797.367889759998
2017-10-04,4318.54,4306.3,4218.0,4343.0,10028.688678240002
2017-10-05,4154.52,4318.54,4137.96,4333.48,9060.11747063
2017-10-06,4404.0,4153.99,4138.7,4425.0,9368.91922388
2017-10-07,4328.93,4402.34,4298.01,4419.96,6580.334198779999
2017-10-08,4437.42,4326.0,4312.82,4463.0,5934.958706950001
2017-10-09,4569.0,4437.42,4430.34,4624.72,9926.13403483
2017-10-10,4806.0,4569.0,4550.0,4865.0,13067.919148630002
2017-10-11,4775.69,4810.88,4700.0,4909.97,11877.51067353
2017-10-12,4934.52,4771.4,4741.5,4934.52,10603.561107439997
2017-10-13,5614.29,4934.5,4928.85,5846.43,30827.74549606
2017-10-14,5602.31,5616.63,5479.48,5799.0,15577.459210149998
2017-10-15,5738.59,5605.05,5560.74,5830.0,8608.88387915
2017-10-16,5594.68,5741.29,5415.0,5755.14,11278.150010839996
2017-10-17,5654.9,5592.47,5548.0,5807.11,10153.733630760004
2017-10-18,5320.0,5654.9,5317.84,5696.0,11198.78986202
2017-10-19,5599.4,5318.04,5101.36,5670.0,16862.30429215
2017-10-20,5641.0,5604.9,5589.8,5735.14,8795.09994876
2017-10-21,6118.79,5641.0,5618.23,6145.42,17866.371392589994
2017-10-22,5913.72,6118.79,5756.0,6180.0,15166.88917714
2017-10-23,5886.89,5913.68,5700.0,6045.34,11395.796349
2017-10-24,5737.31,5886.88,5534.32,6000.0,18565.90636517
2017-10-25,5589.8,5733.28,5366.0,5757.7,14997.42655891
2017-10-26,5739.19,5587.59,5424.99,5788.4,9857.91649694
2017-10-27,5899.89,5743.32,5704.02,5994.06,13066.88444537
2017-10-28,5803.46,5900.0,5674.06,5929.7,10486.69664144
2017-10-29,5828.9,5794.24,5646.18,5850.01,6198.440723379998
2017-10-30,6149.73,5828.9,5755.0,6316.85,16452.464814429994
2017-10-31,6080.3,6149.26,6024.03,6229.77,8968.588762330002
2017-11-01,6389.43,6080.6,6076.0,6449.78,13330.889850410005
2017-11-02,6875.42,6385.83,6376.01,6942.0,17139.55053319
2017-11-03,7312.02,6875.42,6700.0,7354.1,25252.828518269995
2017-11-04,7237.2,7311.22,6994.0,7500.0,14416.76676603
2017-11-05,7399.5,7242.1,7083.52,7569.9,8228.75372922
2017-11-06,7297.18,7399.59,7073.95,7590.0,11512.6681614
2017-11-07,7182.93,7297.08,6922.07,7421.39,18134.95453808
2017-11-08,7355.0,7174.52,6956.88,7450.0,13168.731756910005
2017-11-09,7378.64,7355.29,7080.01,7888.0,23784.17670203001
2017-11-10,7176.1,7379.78,7061.2,7419.6,14009.20300756
2017-11-11,6674.46,7176.11,6429.44,7234.53,26422.7664991
2017-11-12,6117.91,6683.0,5555.55,6778.88,26833.497638
2017-11-13,6230.0,6114.03,5645.0,6488.88,29568.155822759996
2017-11-14,6595.98,6230.0,6203.55,6775.75,23682.30546112001
2017-11-15,6935.99,6588.63,6466.88,6963.0,13379.82824385
2017-11-16,7375.0,6935.0,6885.84,7375.0,15005.986972839995
2017-11-17,7630.0,7375.31,7349.0,7997.0,22955.040876250005
2017-11-18,7722.0,7628.3,7431.54,7993.93,14068.05879911
2017-11-19,7699.6,7721.01,7633.3,7858.0,5635.536770999999
2017-11-20,7950.04,7698.67,7683.0,8087.35,8777.37208286
2017-11-21,8109.02,7950.01,7770.0,8269.99,12242.86552781
2017-11-22,8220.0,8108.23,7935.0,8354.46,9467.68003964
2017-11-23,8131.41,8212.18,8075.01,8310.89,8133.980253099999
2017-11-24,8243.07,8131.41,7876.0,8245.64,9527.7648593
2017-11-25,8233.19,8242.0,8105.0,8340.0,9274.556098219997
2017-11-26,8904.99,8233.21,8224.13,8960.01,11576.869947830002
2017-11-27,9564.06,8904.99,8789.19,9600.0,12245.85378753
2017-11-28,9852.1,9564.06,9267.0,9860.0,12208.921665619995
2017-11-29,10490.0,9860.0,9723.64,10743.61,16713.216423259993
2017-11-30,10203.32,10490.0,9250.0,11395.0,30578.796995179986
2017-12-01,9543.56,10203.9,9000.0,10306.01,23860.01725487
2017-12-02,10935.85,9539.9,9503.01,11082.0,16350.57975906
2017-12-03,11145.59,10935.85,10658.42,11200.0,7864.257635280002
2017-12-04,11560.48,11142.97,10513.16,11800.01,15705.33245365
2017-12-05,11660.0,11569.31,10850.0,11690.29,13472.32275606
2017-12-06,12353.29,11660.0,11384.25,12448.0,14068.549971200006
2017-12-07,14126.0,12357.13,12280.04,14199.0,21462.10929854
2017-12-08,15945.1,14118.45,14118.45,16666.66,28763.693509379995
