,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2016-12-11 19:37:00,767.65,767.65,767.65,767.65,0.0,0.0,767.5766166
2016-12-11 19:38:00,767.65,767.65,767.65,767.65,0.0,0.0,767.5766166
2016-12-11 19:39:00,767.65,767.65,767.65,767.65,0.0,0.0,767.5766166
2016-12-11 19:40:00,767.65,767.65,767.65,767.65,0.0,0.0,767.5766166
2016-12-11 19:41:00,766.6,766.6,766.59,766.59,0.516,395.56213251,766.59328006
2016-12-11 19:42:00,767.94,767.94,767.94,767.94,0.01956949,15.028194151,767.94
2016-12-11 19:43:00,766.61,766.61,766.58,766.58,0.29334912,224.88369211,766.60769296
2016-12-11 19:44:00,766.58,766.58,766.58,766.58,0.0,0.0,766.60769296
2016-12-11 19:45:00,766.58,766.58,766.58,766.58,0.0,0.0,766.60769296
2016-12-11 19:46:00,766.58,766.58,766.58,766.58,0.0,0.0,766.60769296
2016-12-11 19:47:00,766.59,767.94,766.59,767.94,0.56529541,433.80245716,767.39072966
2016-12-11 19:48:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:49:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:50:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:51:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:52:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:53:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:54:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:55:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:56:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:57:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:58:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 19:59:00,767.94,767.94,767.94,767.94,0.0,0.0,767.39072966
2016-12-11 20:00:00,767.3,767.3,767.3,767.3,0.01767452,13.561659195999999,767.3
2016-12-11 20:01:00,767.3,767.3,767.3,767.3,0.0,0.0,767.3
2016-12-11 20:02:00,766.57,766.57,766.57,766.57,2.0,1533.14,766.57
2016-12-11 20:03:00,766.57,766.57,766.57,766.57,0.0,0.0,766.57
2016-12-11 20:04:00,766.57,766.57,766.57,766.57,0.0,0.0,766.57
2016-12-11 20:05:00,766.57,766.57,766.57,766.57,0.0,0.0,766.57
2016-12-11 20:06:00,766.33,766.33,766.33,766.33,0.01039346,7.964820201799999,766.33
2016-12-11 20:07:00,766.33,766.33,766.33,766.33,0.0,0.0,766.33
2016-12-11 20:08:00,766.33,766.33,766.33,766.33,0.0,0.0,766.33
2016-12-11 20:09:00,766.33,766.33,766.33,766.33,0.0,0.0,766.33
2016-12-11 20:10:00,766.33,766.33,766.33,766.33,0.0,0.0,766.33
2016-12-11 20:11:00,766.33,766.33,766.33,766.33,0.0,0.0,766.33
2016-12-11 20:12:00,766.53,766.57,766.53,766.57,3.69354893,2831.3280082,766.56030877
2016-12-11 20:13:00,766.57,766.57,766.57,766.57,0.0,0.0,766.56030877
2016-12-11 20:14:00,767.0,767.0,767.0,767.0,0.315,241.605,767.0
2016-12-11 20:15:00,767.0,767.0,767.0,767.0,0.45,345.15,767.0
2016-12-11 20:16:00,767.0,767.0,767.0,767.0,0.36,276.12,767.0
2016-12-11 20:17:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:18:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:19:00,767.0,767.0,767.0,767.0,6.096588,4676.082996,767.0
2016-12-11 20:20:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:21:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:22:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:23:00,767.0,767.0,767.0,767.0,0.0,0.0,767.0
2016-12-11 20:24:00,767.03,767.03,767.03,767.03,4.34080548,3329.5280273000008,767.03
2016-12-11 20:25:00,767.03,767.03,767.03,767.03,0.0,0.0,767.03
2016-12-11 20:26:00,767.03,767.03,767.03,767.03,0.0,0.0,767.03
2016-12-11 20:27:00,767.03,767.03,767.03,767.03,0.0,0.0,767.03
2016-12-11 20:28:00,767.03,767.03,767.03,767.03,0.0,0.0,767.03
2016-12-11 20:29:00,767.03,767.03,767.03,767.03,0.0,0.0,767.03
2016-12-11 20:30:00,767.6,768.41,767.6,768.41,26.01643903,19976.00673,767.82247974
2016-12-11 20:31:00,768.41,768.41,768.41,768.41,0.0,0.0,767.82247974
2016-12-11 20:32:00,768.41,768.41,768.41,768.41,0.0,0.0,767.82247974
2016-12-11 20:33:00,768.41,768.41,768.41,768.41,0.0,0.0,767.82247974
2016-12-11 20:34:00,767.9,767.9,767.9,767.9,0.045,34.5555,767.9
2016-12-11 20:35:00,767.9,767.9,767.9,767.9,0.0,0.0,767.9
2016-12-11 20:36:00,766.33,766.33,765.53,765.53,20.0160305,15331.466952,765.95941198
2016-12-11 20:37:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:38:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:39:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:40:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:41:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:42:00,765.53,765.53,765.53,765.53,0.0,0.0,765.95941198
2016-12-11 20:43:00,766.21,766.21,766.21,766.21,0.01,7.6621,766.21
2016-12-11 20:44:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:45:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:46:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:47:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:48:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:49:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:50:00,766.21,766.21,766.21,766.21,0.0,0.0,766.21
2016-12-11 20:51:00,765.36,765.36,765.36,765.36,0.032760000000000004,25.073193600000003,765.36
2016-12-11 20:52:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:53:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:54:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:55:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:56:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:57:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:58:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 20:59:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 21:00:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 21:01:00,765.36,765.36,765.36,765.36,0.0,0.0,765.36
2016-12-11 21:02:00,766.55,766.56,766.55,766.56,0.2706,207.42853149,766.55037507
2016-12-11 21:03:00,766.56,766.56,766.56,766.56,0.0,0.0,766.55037507
2016-12-11 21:04:00,766.56,766.56,766.56,766.56,0.0,0.0,766.55037507
2016-12-11 21:05:00,766.56,766.58,766.56,766.58,7.34413701,5629.8518224,766.57772244
2016-12-11 21:06:00,766.58,766.58,766.58,766.58,0.0,0.0,766.57772244
2016-12-11 21:07:00,766.58,766.58,766.58,766.58,0.0,0.0,766.57772244
2016-12-11 21:08:00,767.27,767.27,767.27,767.27,0.09799332,75.187334636,767.27
2016-12-11 21:09:00,767.29,767.29,767.27,767.29,8.52838507,6543.7185367,767.28694623
2016-12-11 21:10:00,767.29,767.29,767.29,767.29,0.0,0.0,767.28694623
2016-12-11 21:11:00,767.2,767.46,767.2,767.46,1.6837,1292.0458354,767.38482829
2016-12-11 21:12:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:13:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:14:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:15:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:16:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:17:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:18:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:19:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:20:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:21:00,767.46,767.46,767.46,767.46,0.0,0.0,767.38482829
2016-12-11 21:22:00,766.04,766.04,766.04,766.04,0.26070246,199.70851246,766.04
2016-12-11 21:23:00,766.04,766.04,766.04,766.04,0.00029754,0.2279275416,766.04
2016-12-11 21:24:00,766.03,766.03,766.03,766.03,0.0119649,9.165472347,766.03
2016-12-11 21:25:00,766.03,766.03,766.03,766.03,0.0,0.0,766.03
2016-12-11 21:26:00,766.03,766.03,766.03,766.03,0.0,0.0,766.03
2016-12-11 21:27:00,766.03,766.03,766.03,766.03,0.0,0.0,766.03
2016-12-11 21:28:00,766.03,766.03,766.03,766.03,0.0,0.0,766.03
2016-12-11 21:29:00,766.04,766.04,766.04,766.04,0.00769545,5.895022517999999,766.04
2016-12-11 21:30:00,766.04,766.04,766.04,766.04,0.0,0.0,766.04
2016-12-11 21:31:00,766.03,766.03,766.03,766.03,0.064,49.02592,766.03
2016-12-11 21:32:00,766.04,767.23,766.03,766.03,0.18029424,138.25142201,766.80997689
2016-12-11 21:33:00,766.03,766.03,766.03,766.03,0.0,0.0,766.80997689
2016-12-11 21:34:00,766.03,766.03,766.03,766.03,0.0,0.0,766.80997689
2016-12-11 21:35:00,766.03,766.03,766.03,766.03,0.0,0.0,766.80997689
2016-12-11 21:36:00,766.03,766.03,766.03,766.03,0.0,0.0,766.80997689
2016-12-11 21:37:00,767.21,767.22,767.21,767.22,0.4812452999999999,369.21957998,767.21700966
2016-12-11 21:38:00,767.22,767.22,767.22,767.22,0.0,0.0,767.21700966
2016-12-11 21:39:00,767.22,767.22,767.22,767.22,0.0,0.0,767.21700966
2016-12-11 21:40:00,767.23,767.23,767.23,767.23,0.12352228,94.769998884,767.23
2016-12-11 21:41:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:42:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:43:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:44:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:45:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:46:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:47:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:48:00,767.23,767.23,767.23,767.23,0.0,0.0,767.23
2016-12-11 21:49:00,766.04,766.04,766.04,766.04,0.0117,8.962667999999997,766.04
2016-12-11 21:50:00,767.25,767.28,767.24,767.24,1.87640502,1439.6708353,767.24951166
2016-12-11 21:51:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24951166
2016-12-11 21:52:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24951166
2016-12-11 21:53:00,767.24,767.24,767.24,767.24,3.7729524,2894.7599994,767.24
2016-12-11 21:54:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24
2016-12-11 21:55:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24
2016-12-11 21:56:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24
2016-12-11 21:57:00,767.24,767.24,767.24,767.24,0.0,0.0,767.24
2016-12-11 21:58:00,766.04,766.04,766.0,766.0,3.33098088,2551.5652336,766.01017105
2016-12-11 21:59:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:00:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:01:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:02:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:03:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:04:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:05:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:06:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:07:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:08:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:09:00,766.0,766.0,766.0,766.0,0.0,0.0,766.01017105
2016-12-11 22:10:00,766.0,766.0,766.0,766.0,0.25765893,197.36674038,766.0
2016-12-11 22:11:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:12:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:13:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:14:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:15:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:16:00,766.0,766.0,766.0,766.0,0.0,0.0,766.0
2016-12-11 22:17:00,766.0,766.04,766.0,766.04,0.21213,162.4926252,766.00492717
2016-12-11 22:18:00,766.04,766.04,766.04,766.04,0.0,0.0,766.00492717
2016-12-11 22:19:00,766.04,766.04,766.04,766.04,0.0,0.0,766.00492717
2016-12-11 22:20:00,766.04,766.04,766.04,766.04,0.0,0.0,766.00492717
2016-12-11 22:21:00,766.04,766.57,766.04,766.57,5.0,3832.7180716,766.54361432
2016-12-11 22:22:00,766.57,766.57,766.57,766.57,0.0,0.0,766.54361432
2016-12-11 22:23:00,766.57,766.57,766.57,766.57,0.0,0.0,766.54361432
2016-12-11 22:24:00,766.0,766.0,765.8,765.8,4.45598703,3412.5001605,765.82362953
2016-12-11 22:25:00,765.8,765.8,765.8,765.8,0.0,0.0,765.82362953
2016-12-11 22:26:00,765.8,765.8,765.8,765.8,0.0,0.0,765.82362953
2016-12-11 22:27:00,765.8,765.8,765.8,765.8,0.0,0.0,765.82362953
2016-12-11 22:28:00,765.8,765.8,765.8,765.8,0.0,0.0,765.82362953
2016-12-11 22:29:00,765.8,765.8,765.8,765.8,0.0,0.0,765.82362953
2016-12-11 22:30:00,765.5,765.5,765.5,765.5,3.0,2296.5,765.5
2016-12-11 22:31:00,765.35,765.35,765.32,765.32,15.05829207,11524.470691,765.32389183
2016-12-11 22:32:00,765.17,765.17,765.17,765.17,2.902,2220.52334,765.17
2016-12-11 22:33:00,765.17,765.17,765.17,765.17,5.0,3825.85,765.17
2016-12-11 22:34:00,765.17,765.17,765.17,765.17,0.0,0.0,765.17
2016-12-11 22:35:00,765.17,765.17,765.17,765.17,0.0,0.0,765.17
2016-12-11 22:36:00,765.17,765.17,765.11,765.11,12.0,9181.44948,765.12079
2016-12-11 22:37:00,765.11,765.11,764.01,764.01,86.81835001,66334.467301,764.06044682
2016-12-11 22:38:00,764.01,764.01,764.01,764.01,0.0,0.0,764.06044682
2016-12-11 22:39:00,764.01,764.01,764.01,764.01,0.0,0.0,764.06044682
2016-12-11 22:40:00,764.01,764.01,764.01,764.01,0.0,0.0,764.06044682
2016-12-11 22:41:00,764.02,764.02,764.02,764.02,0.00882507,6.7425299814,764.02
2016-12-11 22:42:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:43:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:44:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:45:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:46:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:47:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:48:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:49:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:50:00,764.02,764.02,764.02,764.02,0.0,0.0,764.02
2016-12-11 22:51:00,764.95,764.96,764.95,764.96,0.20081937,153.61799528,764.95606612
2016-12-11 22:52:00,764.96,764.96,764.96,764.96,0.0,0.0,764.95606612
2016-12-11 22:53:00,764.02,764.02,764.01,764.01,5.02037694,3835.6281859,764.01199188
2016-12-11 22:54:00,764.01,764.01,764.01,764.01,0.0,0.0,764.01199188
2016-12-11 22:55:00,764.76,764.76,764.76,764.76,0.13918864,106.44590433,764.76
2016-12-11 22:56:00,764.76,764.76,764.76,764.76,0.0,0.0,764.76
2016-12-11 22:57:00,764.76,764.76,764.76,764.76,0.0,0.0,764.76
2016-12-11 22:58:00,764.76,764.76,764.76,764.76,0.0,0.0,764.76
2016-12-11 22:59:00,764.76,764.76,764.76,764.76,0.0,0.0,764.76
2016-12-11 23:00:00,764.76,764.76,764.76,764.76,0.0,0.0,764.76
2016-12-11 23:01:00,764.77,764.8,764.77,764.8,2.0,1529.5745511,764.78727553
2016-12-11 23:02:00,764.8,764.8,764.8,764.8,0.0,0.0,764.78727553
2016-12-11 23:03:00,764.8,764.8,764.8,764.8,2.66829818,2040.7144481,764.8
2016-12-11 23:04:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:05:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:06:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:07:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:08:00,764.8,764.8,764.8,764.8,0.0244,18.66112,764.8
2016-12-11 23:09:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:10:00,764.8,764.8,764.8,764.8,0.0,0.0,764.8
2016-12-11 23:11:00,765.65,765.65,765.65,765.65,0.97489251,746.42645028,765.65
2016-12-11 23:12:00,765.65,765.65,765.65,765.65,0.0,0.0,765.65
2016-12-11 23:13:00,764.81,764.81,764.81,764.81,0.06,45.8886,764.81
2016-12-11 23:14:00,764.81,764.81,764.81,764.81,0.0,0.0,764.81
2016-12-11 23:15:00,765.7,765.7,765.7,765.7,0.06725197,51.494833428999996,765.7
2016-12-11 23:16:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:17:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:18:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:19:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:20:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:21:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:22:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:23:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:24:00,765.7,765.7,765.7,765.7,0.0,0.0,765.7
2016-12-11 23:25:00,765.7,765.7,765.7,765.7,0.3818384,292.37366288,765.7
2016-12-11 23:26:00,765.7,766.49,765.7,766.49,12.0,9192.4596206,766.03830172
2016-12-11 23:27:00,766.49,766.49,766.49,766.49,0.0,0.0,766.03830172
2016-12-11 23:28:00,766.49,766.49,766.49,766.49,0.0,0.0,766.03830172
2016-12-11 23:29:00,766.49,766.49,766.49,766.49,0.0,0.0,766.03830172
2016-12-11 23:30:00,766.49,766.49,766.49,766.49,0.02686372,20.590772743,766.49
2016-12-11 23:31:00,766.49,766.49,766.49,766.49,0.01342556,10.290557483999999,766.49
2016-12-11 23:32:00,766.49,766.49,766.49,766.49,0.0,0.0,766.49
2016-12-11 23:33:00,766.49,766.49,766.49,766.49,0.0,0.0,766.49
